4.0,4.125738731616901
4.125738731616901,4.255430020390958
4.255430020390958,4.389198113703068
4.389198113703068,4.527171164611146
4.527171164611146,4.66948135462385
4.66948135462385,4.816265020333641
4.816265020333641,4.967662784030542
4.967662784030542,5.123819688421661
5.123819688421661,5.284885335585622
5.284885335585622,5.451014030294944
5.451014030294944,5.622364927843749
5.622364927843749,5.799102186522354
5.799102186522354,5.981395124884882
5.981395124884882,6.169418383960515
6.169418383960515,6.363352094563812
6.363352094563812,6.563382049864363
6.563382049864363,6.769699883381131
6.769699883381131,6.982503252571986
6.982503252571986,7.201996028194308
7.201996028194308,7.428388489618085
7.428388489618085,7.661897526278624
7.661897526278624,7.902746845461858
7.902746845461858,8.151167186621318
8.151167186621318,8.407396542432085
8.407396542432085,8.671680386793517
8.671680386793517,8.944271909999157
8.944271909999157,9.225432261299149
9.225432261299149,9.515430799087497
9.515430799087497,9.81454534895391
9.81454534895391,10.12306246984741
10.12306246984741,10.441277728606726
10.441277728606726,10.769495983120429
10.769495983120429,11.108031674388146
11.108031674388146,11.457209127762628
11.457209127762628,11.817362863661234
11.817362863661234,12.188837918044593
12.188837918044593,12.571990172969322
12.571990172969322,12.967186697531641
12.967186697531641,13.374806099528442
13.374806099528442,13.79523888817261
13.79523888817261,14.228887848210352
14.228887848210352,14.676168425798629
14.676168425798629,15.137509126512603
15.137509126512603,15.613351925864341
15.613351925864341,16.10415269272596
16.10415269272596,16.61038162606302
16.61038162606302,17.132523705396487
17.132523705396487,17.67107915542474
17.67107915542474,18.226563925250982
18.226563925250982,18.799510182674837
18.799510182674837,19.390466824021964
19.390466824021964,20.000000000000004
20.000000000000004,20.628693658084497
20.628693658084497,21.277150101954785
21.277150101954785,21.945990568515338
21.945990568515338,22.635855823055724
22.635855823055724,23.34740677311924
23.34740677311924,24.081325101668202
24.081325101668202,24.83831392015269
24.83831392015269,25.619098442108307
25.619098442108307,26.4244266779281
26.4244266779281,27.25507015147472
27.25507015147472,28.11182463921874
28.11182463921874,28.99551093261175
28.99551093261175,29.906975624424415
29.906975624424415,30.847091919802573
30.847091919802573,31.816760472819055
31.816760472819055,32.81691024932181
32.81691024932181,33.84849941690564
33.84849941690564,34.912516262859924
34.912516262859924,36.009980140971535
36.009980140971535,37.141942448090404
37.141942448090404,38.309487631393125
38.309487631393125,39.513734227309286
39.513734227309286,40.75583593310657
40.75583593310657,42.036982712160416
42.036982712160416,43.358401933967556
43.358401933967556,44.721359549995796
44.721359549995796,46.127161306495736
46.127161306495736,47.577153995437456
52.206388643033655,53.847479915602136
53.847479915602136,55.5401583719407
55.5401583719407,57.28604563881313
57.28604563881313,59.08681431830617
59.08681431830617,60.944189590222926
60.944189590222926,62.859950864846596
62.859950864846596,64.8359334876582
64.8359334876582,66.87403049764221
66.87403049764221,68.97619444086304
68.97619444086304,71.14443924105171
71.14443924105171,73.38084212899314
73.38084212899314,75.687545632563
75.687545632563,78.06675962932174
78.06675962932174,80.5207634636298
80.5207634636298,83.05190813031508
83.05190813031508,85.66261852698243
85.66261852698243,88.35539577712369
88.35539577712369,91.13281962625484
91.13281962625484,93.99755091337417
93.99755091337417,96.9523341201098
